[DEBUG] 2025-05-04 22:55:41.990 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2025-05-04 22:55:41.993 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2025-05-04 22:55:41.995 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2025-05-04 22:55:42.006 [main] Version - HHH000412: Hibernate ORM core version 5.6.15.Final
[DEBUG] 2025-05-04 22:55:42.007 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2025-05-04 22:55:42.119 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2025-05-04 22:55:42.120 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2025-05-04 22:55:42.123 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2025-05-04 22:55:42.234 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2025-05-04 22:55:42.242 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2025-05-04 22:55:42.243 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
, sun.stdout.encoding=UTF-8, hibernate.c3p0.timeout=300, intellij.debug.agent=true, java.specification.name=Java Platform API Specification, java.vm.specification.vendor=Oracle Corporation, user.script=, sun.management.compiler=HotSpot 64-Bit Tiered Compilers, hibernate.c3p0.max_size=20, java.runtime.version=24+36-3646, user.name=Andrew, stdout.encoding=UTF-8, path.separator=;, kotlinx.coroutines.debug.enable.creation.stack.trace=false, hibernate.connection.username=****, os.version=10.0, java.runtime.name=OpenJDK Runtime Environment, hibernate.connection.url=jdbc:mysql://awseb-e-im5c23ijpi-stack-awsebrdsdatabase-hae1rqqdaejj.c9iku2weendw.us-east-2.rds.amazonaws.com:3306/ebdb, file.encoding=UTF-8, java.vm.name=OpenJDK 64-Bit Server VM, hibernate.connection.driver_class=com.mysql.cj.jdbc.Driver, java.vendor.url.bug=https://bugreport.java.com/bugreport/, java.io.tmpdir=C:\Users\Andrew\AppData\Local\Temp\, jboss.modules.system.pkgs=com.intellij.rt, java.version=24, user.dir=C:\Users\Andrew\IdeaProjects\Roomley, os.arch=amd64, java.vm.specification.name=Java Virtual Machine Specification, hibernate.connection.password=****, sun.os.patch.level=, hibernate.boot.CfgXmlAccessService.key=org.hibernate.boot.cfgxml.spi.LoadedConfig@7ff19c33, native.encoding=Cp1252, kotlinx.coroutines.debug.enable.flows.stack.trace=true, java.library.path=C:\Users\Andrew\.jdks\openjdk-24\bin;C:\Windows\Sun\Java\bin;C:\Windows\system32;C:\Windows;C:\Program Files\Eclipse Adoptium\jdk-11.0.26.4-hotspot\bin;C:\Python313\Scripts\;C:\Python313\;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Program Files\Git\cmd;C:\Program Files\NVIDIA Corporation\NVIDIA App\NvDLISR;C:\Program Files\nodejs\;C:\ProgramData\chocolatey\bin;C:\Strawberry\c\bin;C:\Strawberry\perl\site\bin;C:\Strawberry\perl\bin;C:\ProgramData\chocolatey\lib\maven\apache-maven-3.9.9\bin;C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common;C:\Program Files\dotnet\;C:\Program Files\MySQL\MySQL Shell 8.0\bin\;C:\Users\Andrew\AppData\Local\Microsoft\WindowsApps;C:\Users\Andrew\AppData\Local\Programs\Microsoft VS Code\bin;C:\Users\Andrew\AppData\Roaming\npm;C:\Users\Andrew\AppData\Roaming\Python\Python313\Scripts;C:\Program Files\MySQL\MySQL Server 8.0\bin;;., java.vendor=Oracle Corporation, stderr.encoding=UTF-8, java.vm.info=mixed mode, sharing, java.vm.version=24+36-3646, hibernate.bytecode.use_reflection_optimizer=false, java.rmi.server.randomIDs=true, sun.io.unicode.encoding=UnicodeLittle, debugger.agent.enable.coroutines=true, java.class.version=68.0}
[DEBUG] 2025-05-04 22:55:43.352 [main] TypeSafeActivator - Unable to acquire Bean Validation ValidatorFactory, skipping activation
[DEBUG] 2025-05-04 22:55:43.352 [main] JaccIntegrator - Skipping JACC integration as it was not enabled
[DEBUG] 2025-05-04 22:55:43.353 [main] SessionFactoryImpl - Instantiated session factory
[DEBUG] 2025-05-04 22:55:43.353 [main] TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@126f1ba8] to SessionFactoryImpl [org.hibernate.internal.SessionFactoryImpl@2eed37f4]
[DEBUG] 2025-05-04 22:55:43.388 [main] interceptor - To-one property `roomley.entities.Task#user` was mapped with LAZY + NO_PROXY but the class was not enhanced
[DEBUG] 2025-05-04 22:55:43.389 [main] interceptor - To-one property `roomley.entities.Task#user` was mapped with LAZY + NO_PROXY but the class was not enhanced
[DEBUG] 2025-05-04 22:55:43.390 [main] ClassLoaderAccessImpl - Not known whether passed class name [roomley.entities.Task] is safe
[DEBUG] 2025-05-04 22:55:43.390 [main] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : roomley.entities.Task
[DEBUG] 2025-05-04 22:55:43.494 [main] interceptor - To-one property `roomley.entities.Task#user` was mapped with LAZY + NO_PROXY but the class was not enhanced
[DEBUG] 2025-05-04 22:55:43.494 [main] interceptor - To-one property `roomley.entities.Task#user` was mapped with LAZY + NO_PROXY but the class was not enhanced
[DEBUG] 2025-05-04 22:55:43.497 [main] ClassLoaderAccessImpl - Not known whether passed class name [roomley.entities.User] is safe
[DEBUG] 2025-05-04 22:55:43.498 [main] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : roomley.entities.User
[DEBUG] 2025-05-04 22:55:43.522 [main] AbstractCollectionPersister - Static SQL for collection: roomley.entities.User.task
[DEBUG] 2025-05-04 22:55:43.523 [main] AbstractCollectionPersister -  Row insert: update tasks set Users_user_id=? where task_id=?
[DEBUG] 2025-05-04 22:55:43.523 [main] AbstractCollectionPersister -  Row update: update tasks set  where task_id=?
[DEBUG] 2025-05-04 22:55:43.523 [main] AbstractCollectionPersister -  Row delete: update tasks set Users_user_id=null where Users_user_id=? and task_id=?
[DEBUG] 2025-05-04 22:55:43.523 [main] AbstractCollectionPersister -  One-shot delete: update tasks set Users_user_id=null where Users_user_id=?
[DEBUG] 2025-05-04 22:55:43.524 [main] AbstractEntityPersister - Static SQL for entity: roomley.entities.Task
[DEBUG] 2025-05-04 22:55:43.524 [main] AbstractEntityPersister -  Version select: select task_id from tasks where task_id =?
[DEBUG] 2025-05-04 22:55:43.524 [main] AbstractEntityPersister -  Snapshot select: select task_.task_id, task_.task_description as task_des2_0_, task_.task_name as task_nam3_0_, task_.status as status4_0_, task_.task_type as task_typ5_0_, task_.Users_user_id as users_us6_0_ from tasks task_ where task_.task_id=?
[DEBUG] 2025-05-04 22:55:43.525 [main] AbstractEntityPersister -  Insert 0: insert into tasks (task_description, task_name, status, task_type, Users_user_id, task_id) values (?, ?, ?, ?, ?, ?)
[DEBUG] 2025-05-04 22:55:43.525 [main] AbstractEntityPersister -  Update 0: update tasks set task_description=?, task_name=?, status=?, task_type=?, Users_user_id=? where task_id=?
[DEBUG] 2025-05-04 22:55:43.525 [main] AbstractEntityPersister -  Delete 0: delete from tasks where task_id=?
[DEBUG] 2025-05-04 22:55:43.525 [main] AbstractEntityPersister -  Identity insert: insert into tasks (task_description, task_name, status, task_type, Users_user_id) values (?, ?, ?, ?, ?)
[DEBUG] 2025-05-04 22:55:43.539 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@10a18e3e]
[DEBUG] 2025-05-04 22:55:43.539 [main] MetamodelGraphWalker - Visiting attribute path : taskDescription
[DEBUG] 2025-05-04 22:55:43.539 [main] MetamodelGraphWalker - Visiting attribute path : taskName
[DEBUG] 2025-05-04 22:55:43.539 [main] MetamodelGraphWalker - Visiting attribute path : taskStatus
[DEBUG] 2025-05-04 22:55:43.539 [main] MetamodelGraphWalker - Visiting attribute path : taskType
[DEBUG] 2025-05-04 22:55:43.539 [main] MetamodelGraphWalker - Visiting attribute path : user
[DEBUG] 2025-05-04 22:55:43.541 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@108e9837]
[DEBUG] 2025-05-04 22:55:43.542 [main] MetamodelGraphWalker - Visiting attribute path : user.householdId
[DEBUG] 2025-05-04 22:55:43.542 [main] MetamodelGraphWalker - Visiting attribute path : user.password
[DEBUG] 2025-05-04 22:55:43.542 [main] MetamodelGraphWalker - Visiting attribute path : user.task
[DEBUG] 2025-05-04 22:55:43.542 [main] MetamodelGraphWalker - Property path deemed to be circular : user.task
[DEBUG] 2025-05-04 22:55:43.542 [main] MetamodelGraphWalker - Visiting attribute path : user.userBirthDate
[DEBUG] 2025-05-04 22:55:43.542 [main] MetamodelGraphWalker - Visiting attribute path : user.userEmail
[DEBUG] 2025-05-04 22:55:43.542 [main] MetamodelGraphWalker - Visiting attribute path : user.userFirstName
[DEBUG] 2025-05-04 22:55:43.542 [main] MetamodelGraphWalker - Visiting attribute path : user.userHousehold
[DEBUG] 2025-05-04 22:55:43.542 [main] MetamodelGraphWalker - Visiting attribute path : user.userLastName
[DEBUG] 2025-05-04 22:55:43.542 [main] MetamodelGraphWalker - Visiting attribute path : user.userLevel
[DEBUG] 2025-05-04 22:55:43.542 [main] MetamodelGraphWalker - Visiting attribute path : user.userType
[DEBUG] 2025-05-04 22:55:43.542 [main] MetamodelGraphWalker - Visiting attribute path : user.username
[DEBUG] 2025-05-04 22:55:43.542 [main] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 2025-05-04 22:55:43.551 [main] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 2025-05-04 22:55:43.553 [main] LoadPlanTreePrinter - LoadPlan(entity=roomley.entities.Task)
    - Returns
       - EntityReturnImpl(entity=roomley.entities.Task, querySpaceUid=<gen:0>, path=roomley.entities.Task)
          - EntityAttributeFetchImpl(entity=roomley.entities.User, querySpaceUid=<gen:1>, path=roomley.entities.Task.user)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=roomley.entities.Task)
          - SQL table alias mapping - task0_
          - alias suffix - 0_
          - suffixed key columns - {task_id1_0_0_}
          - JOIN (JoinDefinedByMetadata(user)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=roomley.entities.User)
                - SQL table alias mapping - user1_
                - alias suffix - 1_
                - suffixed key columns - {user_id1_1_1_}

[DEBUG] 2025-05-04 22:55:43.554 [main] EntityLoader - Static select for entity roomley.entities.Task [NONE]: select task0_.task_id as task_id1_0_0_, task0_.task_description as task_des2_0_0_, task0_.task_name as task_nam3_0_0_, task0_.status as status4_0_0_, task0_.task_type as task_typ5_0_0_, task0_.Users_user_id as users_us6_0_0_, user1_.user_id as user_id1_1_1_, user1_.Households_household_id as househol2_1_1_, user1_.password as password3_1_1_, user1_.birthdate as birthdat4_1_1_, user1_.email as email5_1_1_, user1_.first_name as first_na6_1_1_, user1_.household as househol7_1_1_, user1_.last_name as last_nam8_1_1_, user1_.user_level as user_lev9_1_1_, user1_.user_type as user_ty10_1_1_, user1_.username as usernam11_1_1_ from tasks task0_ left outer join users user1_ on task0_.Users_user_id=user1_.user_id where task0_.task_id=?
[DEBUG] 2025-05-04 22:55:43.554 [main] AbstractEntityPersister - Static SQL for entity: roomley.entities.User
[DEBUG] 2025-05-04 22:55:43.554 [main] AbstractEntityPersister -  Version select: select user_id from users where user_id =?
[DEBUG] 2025-05-04 22:55:43.554 [main] AbstractEntityPersister -  Snapshot select: select user_.user_id, user_.Households_household_id as househol2_1_, user_.password as password3_1_, user_.birthdate as birthdat4_1_, user_.email as email5_1_, user_.first_name as first_na6_1_, user_.household as househol7_1_, user_.last_name as last_nam8_1_, user_.user_level as user_lev9_1_, user_.user_type as user_ty10_1_, user_.username as usernam11_1_ from users user_ where user_.user_id=?
[DEBUG] 2025-05-04 22:55:43.554 [main] AbstractEntityPersister -  Insert 0: insert into users (Households_household_id, password, birthdate, email, first_name, household, last_name, user_level, user_type, username, user_id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
[DEBUG] 2025-05-04 22:55:43.554 [main] AbstractEntityPersister -  Update 0: update users set Households_household_id=?, password=?, birthdate=?, email=?, first_name=?, household=?, last_name=?, user_level=?, user_type=?, username=? where user_id=?
[DEBUG] 2025-05-04 22:55:43.554 [main] AbstractEntityPersister -  Delete 0: delete from users where user_id=?
[DEBUG] 2025-05-04 22:55:43.554 [main] AbstractEntityPersister -  Identity insert: insert into users (Households_household_id, password, birthdate, email, first_name, household, last_name, user_level, user_type, username) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
[DEBUG] 2025-05-04 22:55:43.554 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@415a3f6a]
[DEBUG] 2025-05-04 22:55:43.554 [main] MetamodelGraphWalker - Visiting attribute path : householdId
[DEBUG] 2025-05-04 22:55:43.554 [main] MetamodelGraphWalker - Visiting attribute path : password
[DEBUG] 2025-05-04 22:55:43.554 [main] MetamodelGraphWalker - Visiting attribute path : task
[DEBUG] 2025-05-04 22:55:43.555 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@741741d0]
[DEBUG] 2025-05-04 22:55:43.555 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@49edcb30]
[DEBUG] 2025-05-04 22:55:43.556 [main] MetamodelGraphWalker - Visiting attribute path : task.taskDescription
[DEBUG] 2025-05-04 22:55:43.556 [main] MetamodelGraphWalker - Visiting attribute path : task.taskName
[DEBUG] 2025-05-04 22:55:43.556 [main] MetamodelGraphWalker - Visiting attribute path : task.taskStatus
[DEBUG] 2025-05-04 22:55:43.556 [main] MetamodelGraphWalker - Visiting attribute path : task.taskType
[DEBUG] 2025-05-04 22:55:43.556 [main] MetamodelGraphWalker - Visiting attribute path : task.user
[DEBUG] 2025-05-04 22:55:43.556 [main] MetamodelGraphWalker - Property path deemed to be circular : task.user
[DEBUG] 2025-05-04 22:55:43.557 [main] MetamodelGraphWalker - Visiting attribute path : userBirthDate
[DEBUG] 2025-05-04 22:55:43.557 [main] MetamodelGraphWalker - Visiting attribute path : userEmail
[DEBUG] 2025-05-04 22:55:43.557 [main] MetamodelGraphWalker - Visiting attribute path : userFirstName
[DEBUG] 2025-05-04 22:55:43.557 [main] MetamodelGraphWalker - Visiting attribute path : userHousehold
[DEBUG] 2025-05-04 22:55:43.557 [main] MetamodelGraphWalker - Visiting attribute path : userLastName
[DEBUG] 2025-05-04 22:55:43.557 [main] MetamodelGraphWalker - Visiting attribute path : userLevel
[DEBUG] 2025-05-04 22:55:43.557 [main] MetamodelGraphWalker - Visiting attribute path : userType
[DEBUG] 2025-05-04 22:55:43.557 [main] MetamodelGraphWalker - Visiting attribute path : username
[DEBUG] 2025-05-04 22:55:43.557 [main] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 2025-05-04 22:55:43.557 [main] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 2025-05-04 22:55:43.558 [main] LoadPlanTreePrinter - LoadPlan(entity=roomley.entities.User)
    - Returns
       - EntityReturnImpl(entity=roomley.entities.User, querySpaceUid=<gen:0>, path=roomley.entities.User)
          - CollectionAttributeFetchImpl(collection=roomley.entities.User.task, querySpaceUid=<gen:1>, path=roomley.entities.User.task)
             - (collection element) CollectionFetchableElementEntityGraph(entity=roomley.entities.Task, querySpaceUid=<gen:2>, path=roomley.entities.User.task.<elements>)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=roomley.entities.User)
          - SQL table alias mapping - user0_
          - alias suffix - 0_
          - suffixed key columns - {user_id1_1_0_}
          - JOIN (JoinDefinedByMetadata(task)) : <gen:0> -> <gen:1>
             - CollectionQuerySpaceImpl(uid=<gen:1>, collection=roomley.entities.User.task)
                - SQL table alias mapping - task1_
                - alias suffix - 1_
                - suffixed key columns - {users_us6_0_1_}
                - entity-element alias suffix - 2_
                - 2_entity-element suffixed key columns - task_id1_0_2_
                - JOIN (JoinDefinedByMetadata(elements)) : <gen:1> -> <gen:2>
                   - EntityQuerySpaceImpl(uid=<gen:2>, entity=roomley.entities.Task)
                      - SQL table alias mapping - task1_
                      - alias suffix - 2_
                      - suffixed key columns - {task_id1_0_2_}

[DEBUG] 2025-05-04 22:55:43.558 [main] EntityLoader - Static select for entity roomley.entities.User [NONE]: select user0_.user_id as user_id1_1_0_, user0_.Households_household_id as househol2_1_0_, user0_.password as password3_1_0_, user0_.birthdate as birthdat4_1_0_, user0_.email as email5_1_0_, user0_.first_name as first_na6_1_0_, user0_.household as househol7_1_0_, user0_.last_name as last_nam8_1_0_, user0_.user_level as user_lev9_1_0_, user0_.user_type as user_ty10_1_0_, user0_.username as usernam11_1_0_, task1_.Users_user_id as users_us6_0_1_, task1_.task_id as task_id1_0_1_, task1_.task_id as task_id1_0_2_, task1_.task_description as task_des2_0_2_, task1_.task_name as task_nam3_0_2_, task1_.status as status4_0_2_, task1_.task_type as task_typ5_0_2_, task1_.Users_user_id as users_us6_0_2_ from users user0_ left outer join tasks task1_ on user0_.user_id=task1_.Users_user_id where user0_.user_id=?
[DEBUG] 2025-05-04 22:55:43.561 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@5d352de0]
[DEBUG] 2025-05-04 22:55:43.561 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@6e243175]
[DEBUG] 2025-05-04 22:55:43.562 [main] MetamodelGraphWalker - Visiting attribute path : taskDescription
[DEBUG] 2025-05-04 22:55:43.562 [main] MetamodelGraphWalker - Visiting attribute path : taskName
[DEBUG] 2025-05-04 22:55:43.562 [main] MetamodelGraphWalker - Visiting attribute path : taskStatus
[DEBUG] 2025-05-04 22:55:43.562 [main] MetamodelGraphWalker - Visiting attribute path : taskType
[DEBUG] 2025-05-04 22:55:43.562 [main] MetamodelGraphWalker - Visiting attribute path : user
[DEBUG] 2025-05-04 22:55:43.562 [main] MetamodelGraphWalker - Property path deemed to be circular : user
[DEBUG] 2025-05-04 22:55:43.562 [main] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 2025-05-04 22:55:43.562 [main] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 2025-05-04 22:55:43.563 [main] LoadPlanTreePrinter - LoadPlan(collection=roomley.entities.User.task)
    - Returns
       - CollectionReturnImpl(collection=roomley.entities.User.task, querySpaceUid=<gen:0>, path=[roomley.entities.User.task])
          - (collection element) CollectionFetchableElementEntityGraph(entity=roomley.entities.Task, querySpaceUid=<gen:1>, path=[roomley.entities.User.task].<elements>)
    - QuerySpaces
       - CollectionQuerySpaceImpl(uid=<gen:0>, collection=roomley.entities.User.task)
          - SQL table alias mapping - task0_
          - alias suffix - 0_
          - suffixed key columns - {users_us6_0_0_}
          - entity-element alias suffix - 1_
          - 1_entity-element suffixed key columns - task_id1_0_1_
          - JOIN (JoinDefinedByMetadata(elements)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=roomley.entities.Task)
                - SQL table alias mapping - task0_
                - alias suffix - 1_
                - suffixed key columns - {task_id1_0_1_}

[DEBUG] 2025-05-04 22:55:43.563 [main] CollectionLoader - Static select for collection roomley.entities.User.task: select task0_.Users_user_id as users_us6_0_0_, task0_.task_id as task_id1_0_0_, task0_.task_id as task_id1_0_1_, task0_.task_description as task_des2_0_1_, task0_.task_name as task_nam3_0_1_, task0_.status as status4_0_1_, task0_.task_type as task_typ5_0_1_, task0_.Users_user_id as users_us6_0_1_ from tasks task0_ where task0_.Users_user_id=?
[DEBUG] 2025-05-04 22:55:43.576 [main] SchemaManagementToolCoordinator - No schema actions specified
[DEBUG] 2025-05-04 22:55:43.576 [main] SchemaManagementToolCoordinator - No actions specified; doing nothing
[DEBUG] 2025-05-04 22:55:43.576 [main] JtaPlatformInitiator - No JtaPlatform was specified, checking resolver
[DEBUG] 2025-05-04 22:55:43.577 [main] JtaPlatformResolverInitiator - No JtaPlatformResolver was specified, using default [org.hibernate.engine.transaction.jta.platform.internal.StandardJtaPlatformResolver]
[DEBUG] 2025-05-04 22:55:43.579 [main] StandardJtaPlatformResolver - Could not resolve JtaPlatform, using default [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
[INFO ] 2025-05-04 22:55:43.579 [main] JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
[DEBUG] 2025-05-04 22:55:43.581 [main] SessionFactoryServiceRegistryImpl - EventListenerRegistry access via ServiceRegistry is deprecated.  Use `sessionFactory.getEventEngine().getListenerRegistry()` instead
[DEBUG] 2025-05-04 22:55:43.582 [main] QueryTranslatorFactoryInitiator - QueryTranslatorFactory: org.hibernate.hql.internal.ast.ASTQueryTranslatorFactory@42297bdf
[DEBUG] 2025-05-04 22:55:43.584 [main] NamedQueryRepository - Checking 0 named HQL queries
[DEBUG] 2025-05-04 22:55:43.584 [main] NamedQueryRepository - Checking 0 named SQL queries
[DEBUG] 2025-05-04 22:55:43.584 [main] SessionFactoryRegistry - Initializing SessionFactoryRegistry : org.hibernate.internal.SessionFactoryRegistry@62c3f556
[DEBUG] 2025-05-04 22:55:43.585 [main] SessionFactoryRegistry - Registering SessionFactory: 059022af-4d6b-46c0-a1c9-5a851e0e9357 (<unnamed>)
[DEBUG] 2025-05-04 22:55:43.585 [main] SessionFactoryRegistry - Not binding SessionFactory to JNDI, no JNDI name configured
[DEBUG] 2025-05-04 22:55:43.611 [main] StatisticsInitiator - Statistics initialized [enabled=false]
[DEBUG] 2025-05-04 22:55:43.618 [main] SQL - select task0_.task_id as task_id1_0_0_, task0_.task_description as task_des2_0_0_, task0_.task_name as task_nam3_0_0_, task0_.status as status4_0_0_, task0_.task_type as task_typ5_0_0_, task0_.Users_user_id as users_us6_0_0_, user1_.user_id as user_id1_1_1_, user1_.Households_household_id as househol2_1_1_, user1_.password as password3_1_1_, user1_.birthdate as birthdat4_1_1_, user1_.email as email5_1_1_, user1_.first_name as first_na6_1_1_, user1_.household as househol7_1_1_, user1_.last_name as last_nam8_1_1_, user1_.user_level as user_lev9_1_1_, user1_.user_type as user_ty10_1_1_, user1_.username as usernam11_1_1_ from tasks task0_ left outer join users user1_ on task0_.Users_user_id=user1_.user_id where task0_.task_id=?
[DEBUG] 2025-05-04 22:55:43.740 [main] EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
[DEBUG] 2025-05-04 22:55:43.746 [main] TwoPhaseLoad - Resolving attributes for [roomley.entities.Task#5]
[DEBUG] 2025-05-04 22:55:43.746 [main] TwoPhaseLoad - Processing attribute `taskDescription` : value = take out trash
[DEBUG] 2025-05-04 22:55:43.746 [main] TwoPhaseLoad - Attribute (`taskDescription`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:43.746 [main] TwoPhaseLoad - Processing attribute `taskName` : value = Trashe
[DEBUG] 2025-05-04 22:55:43.746 [main] TwoPhaseLoad - Attribute (`taskName`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:43.746 [main] TwoPhaseLoad - Processing attribute `taskStatus` : value = false
[DEBUG] 2025-05-04 22:55:43.746 [main] TwoPhaseLoad - Attribute (`taskStatus`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:43.746 [main] TwoPhaseLoad - Processing attribute `taskType` : value = 0
[DEBUG] 2025-05-04 22:55:43.746 [main] TwoPhaseLoad - Attribute (`taskType`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:43.746 [main] TwoPhaseLoad - Processing attribute `user` : value = 5
[DEBUG] 2025-05-04 22:55:43.746 [main] TwoPhaseLoad - Attribute (`user`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:43.747 [main] TwoPhaseLoad - Done materializing entity [roomley.entities.Task#5]
[DEBUG] 2025-05-04 22:55:43.747 [main] TwoPhaseLoad - Resolving attributes for [roomley.entities.User#5]
[DEBUG] 2025-05-04 22:55:43.747 [main] TwoPhaseLoad - Processing attribute `householdId` : value = 1
[DEBUG] 2025-05-04 22:55:43.747 [main] TwoPhaseLoad - Attribute (`householdId`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:43.747 [main] TwoPhaseLoad - Processing attribute `password` : value = password
[DEBUG] 2025-05-04 22:55:43.747 [main] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:43.747 [main] TwoPhaseLoad - Processing attribute `task` : value = NOT NULL COLLECTION
[DEBUG] 2025-05-04 22:55:43.747 [main] TwoPhaseLoad - Attribute (`task`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:43.750 [main] TwoPhaseLoad - Processing attribute `userBirthDate` : value = 2001-01-01
[DEBUG] 2025-05-04 22:55:43.750 [main] TwoPhaseLoad - Attribute (`userBirthDate`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:43.750 [main] TwoPhaseLoad - Processing attribute `userEmail` : value = ggreen@green.com
[DEBUG] 2025-05-04 22:55:43.750 [main] TwoPhaseLoad - Attribute (`userEmail`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:43.750 [main] TwoPhaseLoad - Processing attribute `userFirstName` : value = garry
[DEBUG] 2025-05-04 22:55:43.750 [main] TwoPhaseLoad - Attribute (`userFirstName`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:43.750 [main] TwoPhaseLoad - Processing attribute `userHousehold` : value = Green House
[DEBUG] 2025-05-04 22:55:43.751 [main] TwoPhaseLoad - Attribute (`userHousehold`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:43.751 [main] TwoPhaseLoad - Processing attribute `userLastName` : value = green
[DEBUG] 2025-05-04 22:55:43.751 [main] TwoPhaseLoad - Attribute (`userLastName`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:43.751 [main] TwoPhaseLoad - Processing attribute `userLevel` : value = 0
[DEBUG] 2025-05-04 22:55:43.751 [main] TwoPhaseLoad - Attribute (`userLevel`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:43.751 [main] TwoPhaseLoad - Processing attribute `userType` : value = user
[DEBUG] 2025-05-04 22:55:43.751 [main] TwoPhaseLoad - Attribute (`userType`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-04 22:55:43.751 [main] TwoPhaseLoad - Processing attribute `username` : value = garry
